"label","text","text_clean","text_token","label_num"
"anger","Pohon plastik, tong sampah ndak ada yg menarik perhatianku. Hanya satu perhatianku, SAMPAH! Nyari konten status nyinyir tapi gak ada sumbangsih thdp kebersihan. Semudah jari membuat status nyinyir berbanding terbalik dgn niat pada hal yang nyata. Hidup hanya sebatas kuota!","pohon plastik tong sampah indak ada yang menarik perhatianku hanya satu perhatianku sampah tandaseru mencari konten status nyinyir tapi enggak ada sumbangsih terhadap kebersihan semudah jari membuat status nyinyir berbanding terbalik dengan niat pada hal yang nyata hidup hanya sebatas kuota tandaseru","pohon  plastik  tong  sampah  indak  tarik  hati  hati  sampah  tandaseru  cari  konten  status  nyinyir  sumbangsih  bersih  mudah  jari  status  nyinyir  banding  niat  hidup  batas  kuota  tandaseru",0
"anger","Baru kali ini pemakaian fasilitas laboratorium dikampus sendiri bayar, kalo begitu uang yang dibayarkan tiap semster apa tidak termasuk?? Di doain yang buruk apa yang baik nih","baru kali ini pemakaian fasilitas laboratorium dikampus sendiri bayar kalo begitu uang yang dibayarkan tiap semster apa tidak termasuk tandatanya di doain yang buruk apa yang baik nih","pemakaian  fasilitas  laboratorium  kampus  bayar  kalo  uang  bayar  semster  tandatanya  doain  buruk  nih",0
"fear","Mengapa hidup ini ada yang mengatakan kejam? Mungkin dia menganggap hidup ini sebagai pertarungan juga arena persaingan. Kalau dia berfikir layaknya petani, maka hidup ya seperti bercocok tanam, ia akan merasa diantara harapan & ketakutan.","mengapa hidup ini ada yang mengatakan kejam tandatanya mungkin dia menganggap hidup ini sebagai pertarungan juga arena persaingan kalau dia berpikir layaknya petani maka hidup ya seperti bercocok tanam ia akan merasa diantara harapan ketakutan","hidup  atak  kejam  tandatanya  anggap  hidup  tarung  arena  saing  pikir  layak  petan  hidup  cocok  tanam  harap  takut",1
"happy","Cepet banget, hanya 3 hari setelah pesan, langsung sampai. Terima kasih ya mas [USERNAME] . Buat koleksi Perpustakaan Fakultas Psikologi Univ Pancasila (buat saya juga","cepat banget hanya hari setelah pesan langsung sampai terima kasih ya mas buat koleksi perpustakaan fakultas psikologi universitas pancasila buat saya juga","cepat  banget  pesan  terima  kasih  mas  koleksi  pustaka  fakultas  psikologi  universitas  pancasila",3
"sadness","Katanya dokter gigi sih klo makan jangan sebelah doang (kiri ajah atau kanan ajah) nanti bisa dislokasi atau apa gitu rahangnya.. tp kan, itu menunjukkan ke konsistenan nya diriku pak dok.","katanya dokter gigi sih kalo makan jangan sebelah doang kiri saja atau kanan saja nanti bisa dislokasi atau apa begitu rahangnya tapi kan itu menunjukkan ke konsistenan nya diriku pak dok","dokter  gigi  kalo  makan  sebelah  doang  kiri  kanan  dislokasi  rahang  konsisten  dok",2
"anger","[USERNAME] Well, common logic di Indonesia itu selalu perempuan yg salah. ""Coba kalo nggk ini, itu, bla bla bla"". Sedangkan yang salah sebenarnya selalu pelaku, bukannya korban. Logcial fallacy.","well common logic di indonesia itu selalu perempuan yang salah coba kalo enggak ini itu bla bla bla sedangkan yang salah sebenarnya selalu pelaku bukannya korban logcial fallacy","well  common  logic  indonesia  perempuan  salah  coba  kalo  bla  bla  bla  salah  korban  logcial  fallacy",0
"anger","Tapi dia itu bule dong, menurut persepsi dia mungkin itu normal Bule bebas ngapain aja gitu? Ingin ku berkata kasar ... KASAR!!!!! [URL]","tapi dia itu bule dong menurut persepsi dia mungkin itu normal bule bebas mengapai saja begitu tandatanya ingin ku berkata kasar kasar tandaseru","bule  persepsi  normal  bule  bebas  tandatanya  ku  kasar  kasar  tandaseru",0
"anger","Begitu pasang yg paling tinggi. Masih mak cret. Kayak gitu kok mikir jihad. Melayani dgn baik aja dulu. Kalo ngga seneng dgn pekerjaannya keluar. Kejar passion mu. Jadi sepanjang hari ngga nyinyiri org lain mulu..","begitu pasang yang paling tinggi masih mak cret kayak begitu kok mikir jihad melayani dengan baik saja dulu kalo enggak senang dengan pekerjaannya keluar kejar passion mu jadi sepanjang hari enggak nyinyiri orang lain mulu","pasang  tinggi  mak  cret  kayak  mikir  jihad  layan  kalo  senang  kejar  passion  mu  nyinyir  mulu",0
"anger","anjiir via vallen digituin sm nih org dan dia casually cm blg ""are u angry"" hmm emang hal kaya gitu sebiasa itu sih buat orang luar terutama asal negara2 eropa","anjiir via vallen dibegitukan sama nih orang dan dia casually cuma bilang are untuk angry hmm memang hal kayak begitu sebiasa itu sih buat orang luar terutama asal negara eropa","anjiir  via  vallen  nih  casually  bilang  are  angry  hmm  kayak  utama  negara  eropa",0
"anger","Tapi dia itu bule dong, menurut persepsi dia mungkin itu normal, dan gw yakin niatnya tidak untuk melecehkan Pemikiran begini yg bikin orang Indonesia diremehkan bule. Itu orang tipe klo ada bule minta foto pasti  Ingin ku berkata kasar ... KASAR!!!!! [URL]","tapi dia itu bule dong menurut persepsi dia mungkin itu normal dan gue yakin niatnya tidak untuk melecehkan pemikiran begini yang bikin orang indonesia diremehkan bule itu orang tipe kalo ada bule meminta foto pasti ingin ku berkata kasar kasar tandaseru","bule  persepsi  normal  gue  niat  leceh  pemikiran  bikin  indonesia  remeh  bule  tipe  kalo  bule  foto  ku  kasar  kasar  tandaseru",0
"fear","[USERNAME] huhu iyaaa ini mikir keras banget dan ku jg ga dapet hasil yg sreg di bab 4 tuh, mana jum'at tuh uprak studi islam dari pagi, bisa bisaaa :""","huhu iya ini mikir keras banget dan ku juga enggak dapat hasil yang sreg di bab tuh mana jum at tuh uprak studi islam dari pagi bisa bisa","huhu  iya  mikir  keras  banget  ku  hasil  sreg  bab  tuh  jum  at  tuh  uprak  studi  islam  pagi",1
"sadness","Ini lho yg mengiris hatiku!! Masih tega buang sampah plastik sembarangan? Masih males mengurangi pemakaian plastik kresek & plastik kemasan lain? #BijakBerplastik [URL]","ini lho yang mengiris hatiku tandaseru masih tega buang sampah plastik sembarangan tandatanya masih malas mengurangi pemakaian plastik kresek plastik kemasan lain tandatanya","lho  iris  hati  tandaseru  tega  buang  sampah  plastik  sembarang  tandatanya  malas  urang  pemakaian  plastik  kresek  plastik  kemas  tandatanya",2
"sadness","Iya yg diskrinsut itu mba boo. Para neto berhasil menemukan siapa org tersebut hanya bermodalkan gambar lengan wkwk. Iya sih mba, hal kaya gitu ga pantes dibuat becandaan","iya yang diskrinsut itu mbak boo para neto berhasil menemukan siapa orang tersebut hanya bermodalkan gambar lengan wkwk iya sih mbak hal kayak begitu enggak pantas dibuat becandaan","iya  diskrinsut  mbak  boo  neto  hasil  temu  modal  gambar  lengan  wkwk  iya  mbak  kayak  becandaan",2
"fear","Iya mba, netijen IG horor soalnya mainnya agak frontal ga cocok dikit bully. Pokoknya ga sepaham sama mereka itu dosa banget","iya mbak netijen ig horor soalnya mainnya agak frontal enggak cocok dikit bully pokoknya enggak sepaham sama mereka itu dosa banget","iya  mbak  netijen  ig  horor  main  frontal  cocok  dikit  bully  pokok  paham  dosa  banget",1
"sadness","[USERNAME] Via Vallen mendapatkan pelecehan seksual via DM instagram oleh pemain sepakbola asing tapi di klub lokal Dan, netizen malah blame the victim, again, dan sedih itu cewe-cewe juga yang nyalahin.","via vallen mendapatkan pelecehan seksual via dm instagram oleh pemain sepakbola asing tapi di klub lokal dan netizen malah blame the victim again dan sedih itu cewek cewek juga yang menyalahkan","via  vallen  leceh  seksual  via  dm  instagram  main  sepakbola  asing  klub  lokal  netizen  blame  the  victim  again  sedih  cewek  cewek  salah",2
"anger","[USERNAME] pelayanan CS di BRI Surabaya Pahlawan kenapa lama sekalii? Ini sudah 2 jam urutannya cuma jalan 10 nomor, yang 5 nomor kosong, berarti cuma melayani 5 orang dalam 2 jam.","pelayanan cs di bri surabaya pahlawan kenapa lama sekali tandatanya ini sudah jam urutannya cuma jalan nomor yang nomor kosong berarti cuma melayani orang dalam jam","ayan  cs  bri  surabaya  pahlawan  sekal  tandatanya  jam  urut  jalan  nomor  nomor  kosong  layan  jam",0
"anger","[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Sampaikan juga informasi kegiatan dana desa, jangan hanya kirim hastag dan mantion saja","sampaikan juga informasi kegiatan dana desa jangan hanya kirim hastag dan mantion saja","sampa  informasi  giat  dana  desa  kirim  hastag  mantion",0
"happy","[USERNAME] bismillah, happy bday kak! wuatb, gbu. smga selalu dilimpahi keberkahan, rezeki, kebahagiaan, umur yang bermanfaat dan sukses dunia akhirat. semoga cita2nya tercapai dan bisa membanggakan ortu, nusa, negara dan agama. aamiin! btw kita se-dom kak","bismillah happy bday kak tandaseru wuatb gbu semoga selalu dilimpahi keberkahan rezeki kebahagiaan umur yang bermanfaat dan sukses dunia akhirat semoga citanya tercapai dan bisa membanggakan orang tua nusa negara dan agama amin tandaseru btw kita se dom kak","bismillah  happy  bday  kak  tandaseru  wuatb  gbu  moga  limpah  berkah  rezeki  bahagia  umur  manfaat  sukses  dunia  akhirat  moga  cita  capai  bangga  tua  nusa  negara  agama  amin  tandaseru  btw  dom  kak",3
"love","Jatuh cinta tidak mengenal tipe Kau takkan peduli fisik dan isi kepalanya Yang kau tahu hanyalah: Jantungmu berdebar kencang bila berada di dekatnya","jatuh cinta tidak mengenal tipe kau takkan peduli fisik dan isi kepalanya yang kau tahu hanyalah jantungmu berdebar kencang bila berada di dekatnya","jatuh  cinta  kenal  tipe  kau  peduli  fisik  isi  kepala  kau  ha  jantung  debar  kencang",4
"sadness","cewek-cewek lain kalo bikin instastory suaranya pada cakep bgttt alus gitu ye kan. kalah manisnya gula mah. lah w dengerin suara sendiri aja kek tikus kejepit:( annoying bgt suara qu wkwkwk","cewek cewek lain kalo bikin instastory suaranya pada cakep banget alus begitu ye kan kalah manisnya gula mah lah gue dengarkan suara sendiri saja kayak tikus kejepit frown annoying banget suara ku wkwkwk","cewek  cewek  kalo  bikin  instastory  suara  cakep  banget  alus  ye  kalah  manis  gula  mah  gue  dengar  suara  kayak  tikus  jepit  frown  annoying  banget  suara  ku  wkwkwk",2
"anger","[USERNAME] Gila kok ada ya perempuan pikirannya malah nyinyirin. Banyak lho kasus korban sexual harassment ga berani speak up yang berakhir bunuh diri.","gila kok ada ya perempuan pikirannya malah nyinyir banyak lho kasus korban sexual harassment enggak berani speak up yang berakhir bunuh diri","gila  perempuan  pikir  nyinyir  lho  korban  sexual  harassment  berani  speak  up  bunuh",0
"happy","Dulu, kekosongan bersosialisasi di dunia nyata gw ekspresikan berbeda di dunia maya. Kebetulan dikenalin Mig33 sama adek. Langsung nyetem, orangnya ramah2.","dulu kekosongan bersosialisasi di dunia nyata gue ekspresikan berbeda di dunia maya kebetulan dikenalin mig sama adek langsung nyetem orangnya ramah","kosong  sosialisasi  dunia  gue  ekspres  beda  dunia  maya  dikenalin  mig  adek  nyetem  ramah",3
"happy","gak berasa puasa sdh 20 Hari, & sbtr lagi lebaran,ada rasa sedih krn ramadhan akan meninggalkan kita, tapi ada rasa happy krn sbtr lagi kita akan lebaran,berkumpul bareng keluarga,saling memaafkan & kmbli fitrah...smg saya & kita semua akan bertemu lagi ramadhan 1440H/2019...AMIN","enggak berasa puasa sudah hari sbtr lagi lebaran ada rasa sedih karena ramadhan akan meninggalkan kita tapi ada rasa happy karena sbtr lagi kita akan lebaran berkumpul bareng keluarga saling memaafkan kmbli fitrah semoga saya kita semua akan bertemu lagi ramadhan h amin","asa  puasa  sbtr  lebaran  sedih  ramadhan  tinggal  happy  sbtr  lebaran  kumpul  bareng  keluarga  maaf  kmbli  fitrah  moga  bertemu  ramadhan  amin",3
"fear","Main artificial neural network emang ngeri2 sedap. 3 hari stressfull karena akurasi pengujian dibawah 50%. Ubah berbagai parameter masih tetep jelek. Sempat ngira bakal fail karna datanya rusak, ternyata hidden layer nya kurang banyak.","main artificial neural network memang ngeri sedap hari stressfull karena akurasi pengujian dibawah ubah berbagai parameter masih tetap jelek sempat ngira bakal fail karena datanya rusak ternyata hidden layer nya kurang banyak","main  artificial  neural  network  ngeri  sedap  stressfull  akurasi  uji  ubah  parameter  jelek  ngira  fail  data  rusak  hidden  layer",1
"anger","Terakhir dan mungkin bakal ada cerita unik lainnya. Kita provide pesan antar. Kita kasih special service yg deket sama kita gausah bayar ongkir. Giliran ongkir gratis, pesennya semena-mena. Bolak balik nganter around 3-4 kali padahal yg pesen orgnya jg di divisi yg sama. #mbuh","terakhir dan mungkin bakal ada cerita unik lainnya kita provide pesan antar kita kasih special service yang dekat sama kita enggak usah bayar ongkir giliran ongkir gratis pesennya semena mena bolak balik nganter around kali padahal yang pesan orgnya juga di divisi yang sama","cerita  unik  provide  pesan  kasih  special  service  bayar  ongkir  gilir  ongkir  gratis  sen  semena  na  bolak  nganter  around  pesan  orgnya  divisi",0
"anger","#ILCBPIP Betul Prof suteki. Klo memang perlu Bpip itu didirikan.. Masa orangnya yg gk paham pancasila "" akhirat itu ramalan Masa depan"".. ck ck.. politik balas Budi nihh..","betul prof suteki kalo memang perlu bpip itu didirikan masa orangnya yang enggak paham pancasila akhirat itu ramalan masa depan ck ck politik balas budi nih","prof  suteki  kalo  bpip  paham  pancasila  akhirat  ramal  ck  ck  politik  balas  budi  nih",0
"sadness","Saat sakit gigi dan sakit hati datang berbarengan rasanya kayak mau bilang.. ""Terima kasih loh Tuhan aku dikasih kesempatan langka begini :')","saat sakit gigi dan sakit hati datang berbarengan rasanya kayak mau bilang terima kasih loh tuhan aku dikasih kesempatan langka begini tears of happiness","sakit  gigi  sakit  hati  bareng  kayak  bilang  terima  kasih  loh  tuhan  kasih  langka  tears  of  happiness",2
"happy","Ya gini nih klo ada siluman bukber, fotonya kaga ada yang bener. Uda di sono paling lama, ditungguin sampe diliatin orang yang pada antre tetep aja anteng ngobrol ketawa ngakak. Ini nih pertemanan jastip terbhaiqq!","ya begini nih kalo ada siluman bukber fotonya kagak ada yang benar sudah di sono paling lama ditungguin sampai diliatin orang yang pada antre tetap saja anteng mengobrol ketawa mengakak ini nih pertemanan jastip terbhaiqq tandaseru","nih  kalo  siluman  bukber  foto  kagak  sono  ditungguin  diliatin  antre  anteng  obrol  tawa  kakak  nih  teman  jastip  terbhaiqq  tandaseru",3
"love","Saat kecil,mobil blm bisa smp rmh, hanya di ujung gang. Saat pulang malam dr luar kota dan aku ketiduran, ayah sering tak membangunkanku tp menggendongku sampai rmh..bahkan smp aku SD :(","saat kecil mobil belum bisa sampai rumah hanya di ujung gang saat pulang malam dari luar kota dan aku ketiduran ayah sering tak membangunkanku tapi menggendongku sampai rumah bahkan sampai aku sd frown","mobil  rumah  ujung  gang  pulang  malam  kota  tidur  ayah  bangun  gendong  rumah  sd  frown",4
"sadness","Libur mulai tgl 12 - 19..masuk tgl 20... Dpt data tgl 11(itu pun klo selesai semua), laporan tgl 20... Trus kapan aku ngerjainnya???? . . Adek sedih bang...adek ga isa diginiin..adek masih belajar kuat ma bang dylan... [URL]","libur mulai tanggal masuk tanggal dapat data tanggal itu pun kalo selesai semua laporan tanggal terus kapan aku ngerjainnya tandatanya adek sedih bang adek enggak isa dibeginikan adek masih belajar kuat sama bang dylan","libur  tanggal  tanggal  data  tanggal  kalo  selesai  lapor  tanggal  ngerjainnya  tandatanya  adek  sedih  bang  adek  isa  adek  ajar  kuat  bang  dylan",2
"fear","Astaghfirullah, sepanjang jalur manggarai - jatinegara ternyata masih aja ada petjun2 berkeliaran di bulan puasa. Sing sabar shayy sing tahan subhanallah dehh aku aja setop dulu cape di gembyor trs huft","astaghfirullah sepanjang jalur manggarai jatinegara ternyata masih saja ada petjun berkeliaran di bulan puasa sing sabar sayang sing tahan subhanallah deh aku saja setop dulu capek di gembyor terus huft","astaghfirullah  jalur  manggarai  jatinegara  petjun  keliar  puasa  sing  sabar  sayang  sing  tahan  subhanallah  deh  setop  capek  gembyor  huft",1
"happy","[USERNAME] [USERNAME] Terima kaaih pak Kwik,, itu juga pemikiran sy secara pribadi, trm ksh sdh d'sampaikan pd forum. Dan bgitu jg hal'y dg yg d'sAmpaikn oleh ibu sarumpait.","terima kaaih pak kwik itu juga pemikiran saya secara pribadi trm kasih sudah ada sampaikan pada forum dan begitu juga hal ya dengan yang ada sampaikn oleh ibu sarumpait","terima  kaaih  kwik  pemikiran  pribadi  trm  kasih  sampa  forum  sampaikn  sarumpait",3
"happy","Potong pepaya, leci, blueberry. Bikin overnight oatmeal dan madu. Seketika saya merasa sehat. . . . . Padahal dimakan aja belum~ Semua hanya fatamorganaaaaaaa..","potong pepaya leci blueberry bikin overnight oatmeal dan madu seketika saya merasa sehat padahal dimakan saja belum~ semua hanya fatamorganaaaaaaa","potong  pepaya  leci  blueberry  bikin  overnight  oatmeal  madu  sehat  makan  fatamorganaaaaaaa",3
